,price,close,high,low,open,volume
112,2006-10-19,1.3179999589920044,1.3249000310897827,1.315600037574768,1.3242000341415403,0
113,2006-10-20,1.3186999559402466,1.3198000192642212,1.3145999908447266,1.3178999423980713,0
114,2006-10-23,1.3209999799728394,1.3214000463485718,1.3134000301361084,1.3179999589920044,0
115,2006-10-24,1.3170000314712524,1.3223999738693235,1.3167999982833862,1.3212000131607056,0
116,2006-10-25,1.3128999471664429,1.3178999423980713,1.3115999698638916,1.3170000314712524,0
117,2006-10-26,1.3079999685287476,1.3134000301361084,1.3077000379562378,1.3131999969482422,0
118,2006-10-27,1.3000999689102173,1.3113000392913818,1.2992000579833984,1.3082000017166138,0
119,2006-10-30,1.3000999689102173,1.3026000261306765,1.2979999780654907,1.3006000518798828,0
120,2006-10-31,1.2903000116348269,1.302899956703186,1.2894999980926514,1.3000999689102173,0
121,2006-11-01,1.291700005531311,1.2929999828338623,1.2869999408721924,1.2903000116348269,0
122,2006-11-02,1.2913000583648682,1.2971999645233154,1.2899999618530271,1.291800022125244,0
123,2006-11-03,1.2979999780654907,1.3006999492645264,1.2899999618530271,1.2914999723434448,0
124,2006-11-06,1.2970000505447388,1.3028000593185425,1.295199990272522,1.2984000444412231,0
125,2006-11-07,1.2936999797821045,1.2975000143051147,1.2882000207901,1.2971999645233154,0
126,2006-11-08,1.2973999977111816,1.3015999794006348,1.2929999828338623,1.294100046157837,0
127,2006-11-09,1.2994999885559082,1.3071999549865725,1.2971999645233154,1.2975000143051147,0
128,2006-11-10,1.302299976348877,1.3049999475479126,1.2992000579833984,1.2997000217437744,0
129,2006-11-13,1.3086999654769895,1.3127000331878662,1.3020999431610107,1.3046000003814695,0
130,2006-11-14,1.3050999641418457,1.309399962425232,1.302899956703186,1.308899998664856,0
131,2006-11-15,1.3071999549865725,1.3099000453948977,1.304800033569336,1.305299997329712,0
132,2006-11-16,1.3046000003814695,1.3078999519348145,1.2992000579833984,1.3073999881744385,0
133,2006-11-17,1.3004000186920166,1.3078999519348145,1.2992000579833984,1.3046000003814695,0
134,2006-11-20,1.2984999418258667,1.3020999431610107,1.2973999977111816,1.299399971961975,0
135,2006-11-21,1.2973999977111816,1.301200032234192,1.2960000038146973,1.298200011253357,0
136,2006-11-22,1.2906999588012695,1.2973999977111816,1.287700057029724,1.2973999977111816,0
137,2006-11-23,1.2903000116348269,1.2973999977111816,1.2894999980926514,1.2973999977111816,0
138,2006-11-24,1.2843999862670898,1.2907999753952026,1.283400058746338,1.2901999950408936,0
139,2006-11-27,1.2847000360488892,1.2869999408721924,1.2805999517440796,1.2812000513076782,0
140,2006-11-28,1.2756999731063845,1.2851999998092651,1.2747000455856323,1.2848999500274658,0
141,2006-11-29,1.2770999670028689,1.27839994430542,1.273900032043457,1.2756999731063845,0
142,2006-11-30,1.268100023269653,1.2770999670028689,1.2653000354766846,1.2770999670028689,0
143,2006-12-01,1.2632999420166016,1.2694000005722046,1.2615000009536743,1.2676000595092771,0
144,2006-12-04,1.267699956893921,1.2736999988555908,1.2653000354766846,1.2662999629974363,0
145,2006-12-05,1.2711000442504885,1.274500012397766,1.2668999433517456,1.267699956893921,0
146,2006-12-06,1.274500012397766,1.2755000591278076,1.267899990081787,1.271299958229065,0
147,2006-12-07,1.268100023269653,1.274500012397766,1.2635999917984009,1.274500012397766,0
148,2006-12-08,1.2710000276565552,1.2732000350952148,1.2610000371932983,1.268100023269653,0
149,2006-12-11,1.2728999853134155,1.2793999910354614,1.2718000411987305,1.2736999988555908,0
150,2006-12-12,1.269700050354004,1.2757999897003174,1.2695000171661377,1.2731000185012815,0
151,2006-12-13,1.271299958229065,1.2741999626159668,1.266800045967102,1.269700050354004,0
152,2006-12-14,1.2760000228881836,1.279099941253662,1.2699999809265137,1.2714999914169312,0
153,2006-12-15,1.2768000364303589,1.284999966621399,1.274500012397766,1.2762000560760498,0
154,2006-12-18,1.2798000574111938,1.284500002861023,1.2762000560760498,1.2802000045776367,0
155,2006-12-19,1.2735999822616575,1.281599998474121,1.2732000350952148,1.2800999879837036,0
156,2006-12-20,1.2724000215530396,1.2777999639511108,1.2690000534057615,1.2735999822616575,0
157,2006-12-21,1.274899959564209,1.277500033378601,1.2705999612808228,1.2725000381469729,0
158,2006-12-22,1.2762999534606934,1.277500033378601,1.2691999673843384,1.274899959564209,0
159,2006-12-25,0.2188200056552887,1.2767000198364258,0.2176200002431869,1.2755000591278076,0
160,2006-12-26,1.2777999639511108,1.2800999879837036,0.2188200056552887,0.2188200056552887,0
161,2006-12-27,1.2736999988555908,1.2777999639511108,1.2718000411987305,1.277500033378601,0
162,2006-12-28,1.2654999494552612,1.274399995803833,1.2628999948501587,1.273900032043457,0
163,2006-12-29,1.267699956893921,1.2716000080108645,1.2618000507354736,1.2652000188827517,0
164,2007-01-01,1.26419997215271,1.2685999870300293,1.2275999784469604,1.2685999870300293,0
165,2007-01-02,1.25600004196167,1.2647000551223757,1.2545000314712524,1.2647000551223757,0
166,2007-01-03,1.2623000144958496,1.2645000219345093,1.2527999877929688,1.25600004196167,0
167,2007-01-04,1.2764999866485596,1.2770999670028689,1.2625000476837158,1.2635999917984009,0
168,2007-01-05,1.281599998474121,1.2843999862670898,1.2733999490737915,1.2764999866485596,0
169,2007-01-08,1.2793999910354614,1.2843999862670898,1.27839994430542,1.2829999923706057,0
170,2007-01-09,1.2806999683380127,1.2836999893188477,1.2762000560760498,1.2793999910354614,0
171,2007-01-10,1.2868000268936155,1.287999987602234,1.2800999879837036,1.2812000513076782,0
172,2007-01-11,1.282099962234497,1.2868000268936155,1.2755000591278076,1.2868000268936155,0
173,2007-01-12,1.2768000364303589,1.2843999862670898,1.2752000093460083,1.2821999788284302,0
174,2007-01-15,1.2753000259399414,1.2767000198364258,1.2723000049591064,1.2741999626159668,0
175,2007-01-16,1.277999997138977,1.2793999910354614,1.2732000350952148,1.2752000093460083,0
176,2007-01-17,1.2699999809265137,1.277999997138977,1.269700050354004,1.2777999639511108,0
177,2007-01-18,1.2662999629974363,1.2716000080108645,1.2649999856948853,1.2699999809265137,0
178,2007-01-19,1.2662999629974363,1.2710000276565552,1.2647000551223757,1.2664999961853027,0
179,2007-01-22,1.2690000534057615,1.2697999477386477,1.2647000551223757,1.267300009727478,0
180,2007-01-23,1.2619999647140503,1.2690000534057615,1.2597999572753906,1.2690000534057615,0
181,2007-01-24,1.2806999683380127,1.2825000286102295,1.2615000009536743,1.2619999647140503,0
182,2007-01-25,1.2929999828338623,1.2936999797821045,1.2802000045776367,1.2821999788284302,0
183,2007-01-26,1.2941999435424805,1.294800043106079,1.2899999618530271,1.2927000522613523,0
184,2007-01-29,1.2941999435424805,1.2967000007629397,1.291200041770935,1.2913000583648682,0
185,2007-01-30,1.2955000400543213,1.2978999614715576,1.2920000553131104,1.2940000295639038,0
186,2007-01-31,1.289199948310852,1.298200011253357,1.2867000102996826,1.2955000400543213,0
187,2007-02-01,1.291800022125244,1.2925000190734863,1.2877999544143677,1.288699984550476,0
188,2007-02-02,1.2903000116348269,1.295699954032898,1.287700057029724,1.291800022125244,0
189,2007-02-05,1.28849995136261,1.2936999797821045,1.2869999408721924,1.2913000583648682,0
190,2007-02-06,1.2862000465393066,1.2910000085830688,1.284999966621399,1.28849995136261,0
191,2007-02-07,1.2829999923706057,1.2883000373840332,1.2824000120162964,1.2860000133514404,0
192,2007-02-08,1.2798000574111938,1.2843999862670898,1.2788000106811523,1.2829999923706057,0
193,2007-02-09,1.2871999740600586,1.2892999649047852,1.2788000106811523,1.2793999910354614,0
194,2007-02-12,1.2949999570846558,1.2963000535964966,1.2856999635696411,1.2856999635696411,0
195,2007-02-13,1.2836999893188477,1.2967000007629397,1.282099962234497,1.295300006866455,0
196,2007-02-14,1.2764999866485596,1.284000039100647,1.273900032043457,1.2836999893188477,0
197,2007-02-15,1.2762000560760498,1.2773000001907349,1.2716000080108645,1.2762000560760498,0
198,2007-02-16,1.270300030708313,1.2762000560760498,1.2699999809265137,1.2760000228881836,0
199,2007-02-19,1.2718000411987305,1.27400004863739,1.267899990081787,1.2699999809265137,0
200,2007-02-20,1.2690000534057615,1.2735999822616575,1.2690000534057615,1.2718000411987305,0
201,2007-02-21,1.2644000053405762,1.271299958229065,1.2625000476837158,1.2690000534057615,0
202,2007-02-22,1.266800045967102,1.2695000171661377,1.263100028038025,1.26419997215271,0
203,2007-02-23,1.2627999782562256,1.268399953842163,1.2617000341415403,1.266800045967102,0
204,2007-02-26,1.2594000101089478,1.2635999917984009,1.258800029754639,1.2619999647140503,0
205,2007-02-27,1.2723000049591064,1.2726000547409058,1.2582999467849731,1.2594000101089478,0
206,2007-02-28,1.2704999446868896,1.2719000577926636,1.266800045967102,1.2718000411987305,0
207,2007-03-01,1.273900032043457,1.2753000259399414,1.268399953842163,1.27020001411438,0
208,2007-03-02,1.2753000259399414,1.2802000045776367,1.2719000577926636,1.2735999822616575,0
209,2007-03-05,1.2992000579833984,1.301200032234192,1.2826999425888062,1.2826999425888062,0
210,2007-03-06,1.2906999588012695,1.2992000579833984,1.2892999649047852,1.2992000579833984,0
211,2007-03-07,1.288699984550476,1.2907999753952026,1.2828999757766724,1.2906999588012695,0
212,2007-03-08,1.2847000360488892,1.2897000312805176,1.2834999561309814,1.289199948310852,0
213,2007-03-09,1.2798999547958374,1.2847000360488892,1.2798999547958374,1.2847000360488892,0
214,2007-03-12,1.2723000049591064,1.2813999652862549,1.2695000171661377,1.2792999744415283,0
215,2007-03-13,1.2792999744415283,1.2813999652862549,1.268399953842163,1.2724000215530396,0
216,2007-03-14,1.2704999446868896,1.2806999683380127,1.269700050354004,1.2792999744415283,0
217,2007-03-15,1.267300009727478,1.2735999822616575,1.26610004901886,1.2704999446868896,0
218,2007-03-16,1.2556999921798706,1.2685999870300293,1.2538000345230105,1.2674000263214111,0
219,2007-03-19,1.2477999925613403,1.258800029754639,1.2454999685287476,1.2562999725341797,0
220,2007-03-20,1.243499994277954,1.254899978637695,1.243499994277954,1.2473000288009644,0
221,2007-03-21,1.236899971961975,1.2491999864578247,1.236199975013733,1.2440999746322632,0
222,2007-03-22,1.2395000457763672,1.2416000366210938,1.23580002784729,1.236799955368042,0
223,2007-03-23,1.23989999294281,1.242900013923645,1.2379000186920166,1.239799976348877,0
224,2007-03-26,1.2338000535964966,1.2450000047683716,1.233299970626831,1.2417999505996704,0
225,2007-03-27,1.2373000383377075,1.239199995994568,1.233299970626831,1.2343000173568726,0
226,2007-03-28,1.241000056266785,1.243899941444397,1.2352999448776243,1.2373000383377075,0
227,2007-03-29,1.2384999990463257,1.2416000366210938,1.2344000339508057,1.241000056266785,0
228,2007-03-30,1.2355999946594238,1.2402000427246094,1.2310999631881714,1.2388999462127686,0
229,2007-04-02,1.2243000268936155,1.236600041389465,1.2223000526428225,1.2352999448776243,0
230,2007-04-03,1.2315000295639038,1.2317999601364136,1.2240999937057495,1.2240999937057495,0
231,2007-04-04,1.220900058746338,1.239199995994568,1.2202999591827393,1.2314000129699707,0
232,2007-04-05,1.2201000452041626,1.2243000268936155,1.218500018119812,1.220900058746338,0
233,2007-04-06,1.2196999788284302,1.226199984550476,1.2196999788284302,1.2201000452041626,0
234,2007-04-09,1.225200057029724,1.2264000177383425,1.223099946975708,1.2243000268936155,0
235,2007-04-10,1.2101000547409058,1.225000023841858,1.2093000411987305,1.225000023841858,0
236,2007-04-11,1.2111999988555908,1.2138999700546265,1.2098000049591064,1.2101000547409058,0
237,2007-04-12,1.2029000520706177,1.2132999897003174,1.2029000520706177,1.2111999988555908,0
238,2007-04-13,1.200600028038025,1.2036999464035034,1.1969000101089478,1.2026000022888184,0
239,2007-04-16,1.2015999555587769,1.2024999856948853,1.196499943733215,1.1970000267028809,0
240,2007-04-17,1.1956000328063965,1.2022000551223757,1.1924999952316284,1.201300024986267,0
241,2007-04-18,1.192199945449829,1.2022000551223757,1.19159996509552,1.1956000328063965,0
242,2007-04-19,1.196499943733215,1.2066999673843384,1.1919000148773191,1.192199945449829,0
243,2007-04-20,1.195199966430664,1.1986000537872314,1.1933000087738037,1.1962000131607056,0
244,2007-04-23,1.2001999616622925,1.2019000053405762,1.193600058555603,1.1938999891281128,0
245,2007-04-24,1.2073999643325806,1.2138999700546265,1.1993000507354736,1.2002999782562256,0
246,2007-04-25,1.1993000507354736,1.20770001411438,1.1962000131607056,1.20770001411438,0
247,2007-04-26,1.2101000547409058,1.2116999626159668,1.1979000568389893,1.1988999843597412,0
248,2007-04-27,1.202399969100952,1.2130000591278076,1.1993000507354736,1.2101000547409058,0
249,2007-04-30,1.2050000429153442,1.2106000185012815,1.2002999782562256,1.208299994468689,0
250,2007-05-01,1.2092000246047974,1.2094999551773071,1.2007999420166016,1.204800009727478,0
251,2007-05-02,1.212399959564209,1.215999960899353,1.2073999643325806,1.208899974822998,0
252,2007-05-03,1.2144999504089355,1.2157000303268433,1.2105000019073486,1.212399959564209,0
253,2007-05-04,1.217900037765503,1.2231999635696411,1.2138999700546265,1.2142000198364258,0
254,2007-05-07,1.212399959564209,1.2182999849319458,1.2095999717712402,1.2177000045776367,0
255,2007-05-08,1.20770001411438,1.2130000591278076,1.2034000158309937,1.212299942970276,0
256,2007-05-09,1.207900047302246,1.2092000246047974,1.2038999795913696,1.2085000276565552,0
257,2007-05-10,1.2111999988555908,1.2130000591278076,1.1995999813079834,1.20770001411438,0
258,2007-05-11,1.2001999616622925,1.21150004863739,1.2001999616622925,1.211400032043457,0
259,2007-05-14,1.2010999917984009,1.2019000053405762,1.197700023651123,1.2000000476837158,0
260,2007-05-15,1.1993000507354736,1.2038999795913696,1.1971999406814575,1.2010999917984009,0
261,2007-05-16,1.21150004863739,1.2138999700546265,1.1988999843597412,1.1995999813079834,0
262,2007-05-17,1.2143000364303589,1.2186000347137451,1.2089999914169312,1.21150004863739,0
263,2007-05-18,1.2134000062942505,1.218000054359436,1.2110999822616575,1.2144999504089355,0
264,2007-05-21,1.2171000242233276,1.2218999862670898,1.2127000093460083,1.2130000591278076,0
265,2007-05-22,1.2192000150680542,1.220900058746338,1.2151999473571775,1.2170000076293943,0
266,2007-05-23,1.2151000499725342,1.2202999591827393,1.2094999551773071,1.219499945640564,0
267,2007-05-24,1.2216999530792236,1.222499966621399,1.2142000198364258,1.2148000001907349,0
268,2007-05-25,1.2201000452041626,1.2228000164031982,1.2166999578475952,1.2222000360488892,0
269,2007-05-28,1.2206000089645386,1.222000002861023,1.2194000482559204,1.2213000059127808,0
270,2007-05-29,1.22160005569458,1.2245999574661257,1.2175999879837036,1.2207000255584717,0
271,2007-05-30,1.2151000499725342,1.223099946975708,1.2136000394821167,1.22160005569458,0
272,2007-05-31,1.2071000337600708,1.2161999940872192,1.2059999704360962,1.2151999473571775,0
273,2007-06-01,1.2022000551223757,1.2073999643325806,1.1998000144958496,1.2064000368118286,0
274,2007-06-04,1.1985000371932983,1.2030999660491943,1.197700023651123,1.201300024986267,0
275,2007-06-05,1.194599986076355,1.198799967765808,1.1892999410629272,1.198799967765808,0
276,2007-06-06,1.1887999773025513,1.194599986076355,1.1847000122070312,1.194599986076355,0
277,2007-06-07,1.1885000467300415,1.19159996509552,1.1797000169754028,1.1885000467300415,0
278,2007-06-08,1.1857000589370728,1.194499969482422,1.1825000047683716,1.1885000467300415,0
279,2007-06-11,1.1862000226974487,1.1902999877929688,1.1841000318527222,1.1854000091552734,0
280,2007-06-12,1.1901999711990356,1.1913000345230105,1.1836999654769895,1.1859999895095823,0
281,2007-06-13,1.1902999877929688,1.1952999830245972,1.1866999864578247,1.1901999711990356,0
282,2007-06-14,1.1962000131607056,1.1992000341415403,1.1892999410629272,1.189900040626526,0
283,2007-06-15,1.1898000240325928,1.1966999769210815,1.186900019645691,1.1958999633789062,0
284,2007-06-18,1.1862000226974487,1.1895999908447266,1.1828999519348145,1.186900019645691,0
285,2007-06-19,1.1820000410079956,1.1871000528335571,1.180500030517578,1.1861000061035156,0
286,2007-06-20,1.1854000091552734,1.1859999895095823,1.1793999671936035,1.1820000410079956,0
287,2007-06-21,1.180799961090088,1.1857000589370728,1.179800033569336,1.1857000589370728,0
288,2007-06-22,1.1784000396728516,1.1819000244140625,1.1771999597549438,1.1801999807357788,0
289,2007-06-25,1.1806000471115112,1.18149995803833,1.1765999794006348,1.1792000532150269,0
290,2007-06-26,1.1818000078201294,1.182600021362305,1.1750999689102173,1.1806000471115112,0
291,2007-06-27,1.1912000179290771,1.1965999603271484,1.1818000078201294,1.1818000078201294,0
292,2007-06-28,1.180899977684021,1.19159996509552,1.180400013923645,1.1908999681472778,0
293,2007-06-29,1.1790000200271606,1.1812000274658203,1.1735999584197998,1.180899977684021,0
294,2007-07-02,1.16349995136261,1.176699995994568,1.1628999710083008,1.174100041389465,0
295,2007-07-03,1.1685999631881714,1.170699954032898,1.163599967956543,1.163599967956543,0
296,2007-07-04,1.1657999753952026,1.1700999736785889,1.1643999814987185,1.1684999465942385,0
297,2007-07-05,1.1677000522613523,1.1685999631881714,1.1618000268936155,1.1657999753952026,0
298,2007-07-06,1.1791000366210938,1.1806000471115112,1.1641000509262085,1.1677000522613523,0
299,2007-07-09,1.162500023841858,1.1663000583648682,1.160599946975708,1.1654000282287598,0
300,2007-07-10,1.1640000343322754,1.1669000387191772,1.1578999757766724,1.1628999710083008,0
301,2007-07-11,1.158900022506714,1.1647000312805176,1.156999945640564,1.1639000177383425,0
302,2007-07-12,1.1531000137329102,1.1619999408721924,1.1531000137329102,1.1591999530792236,0
