,price,close,high,low,open,volume
0,2003-12-01,1.3312000036239624,1.3312000036239624,1.3312000036239624,1.3312000036239624,0
1,2003-12-02,1.3294999599456787,1.3294999599456787,1.3294999599456787,1.3294999599456787,0
2,2003-12-03,1.3312000036239624,1.3312000036239624,1.3312000036239624,1.3312000036239624,0
3,2003-12-04,1.330299973487854,1.330299973487854,1.330299973487854,1.330299973487854,0
4,2003-12-05,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
5,2003-12-08,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,0
6,2003-12-09,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
7,2003-12-10,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
8,2003-12-11,1.3305000066757202,1.3305000066757202,1.3305000066757202,1.3305000066757202,0
9,2003-12-12,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
10,2003-12-15,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
11,2003-12-16,1.330199956893921,1.330199956893921,1.330199956893921,1.330199956893921,0
12,2003-12-17,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0
13,2003-12-18,1.3324999809265137,1.3324999809265137,1.3324999809265137,1.3324999809265137,0
14,2003-12-19,1.329699993133545,1.329699993133545,1.329699993133545,1.329699993133545,0
15,2003-12-22,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
16,2003-12-23,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
17,2003-12-29,1.3314000368118286,1.3314000368118286,1.3314000368118286,1.3314000368118286,0
18,2003-12-30,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
19,2003-12-31,1.31850004196167,1.31850004196167,1.31850004196167,1.31850004196167,0
20,2004-01-02,1.3314000368118286,1.3316999673843384,1.3316999673843384,1.3316999673843384,0
21,2004-01-05,1.3315999507904053,1.3315999507904053,1.3315999507904053,1.3315999507904053,0
22,2004-01-06,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
23,2004-01-07,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
24,2004-01-08,1.3286999464035034,1.3286999464035034,1.3286999464035034,1.3286999464035034,0
25,2004-01-09,1.3319000005722046,1.3319000005722046,1.3319000005722046,1.3319000005722046,0
26,2004-01-12,1.3312000036239624,1.3312000036239624,1.3312000036239624,1.3312000036239624,0
27,2004-01-13,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
28,2004-01-14,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
29,2004-01-15,1.3310999870300293,1.3310999870300293,1.3310999870300293,1.3310999870300293,0
30,2004-01-16,1.3335000276565552,1.3335000276565552,1.3335000276565552,1.3335000276565552,0
31,2004-01-19,1.329699993133545,1.329699993133545,1.329699993133545,1.329699993133545,0
32,2004-01-20,1.3291000127792358,1.3291000127792358,1.3291000127792358,1.3291000127792358,0
33,2004-01-21,1.3299000263214111,1.3293999433517456,1.3293999433517456,1.3293999433517456,0
34,2004-01-22,1.3315999507904053,1.3315999507904053,1.3315999507904053,1.3315999507904053,0
35,2004-01-23,1.333199977874756,1.333199977874756,1.333199977874756,1.333199977874756,0
36,2004-01-26,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0
37,2004-01-27,1.330299973487854,1.330299973487854,1.330299973487854,1.330299973487854,0
38,2004-01-28,1.3319000005722046,1.3319000005722046,1.3319000005722046,1.3319000005722046,0
39,2004-01-29,1.3316999673843384,1.3316999673843384,1.3316999673843384,1.3316999673843384,0
40,2004-01-30,1.329800009727478,1.329800009727478,1.329800009727478,1.329800009727478,0
41,2004-02-02,1.3295999765396118,1.3295999765396118,1.3295999765396118,1.3295999765396118,0
42,2004-02-03,1.3315000534057615,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
43,2004-02-04,1.3315000534057615,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
44,2004-02-05,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
45,2004-02-06,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
46,2004-02-09,1.3375999927520752,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
47,2004-02-10,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
48,2004-02-11,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,0
49,2004-02-12,1.3312000036239624,1.3312000036239624,1.3312000036239624,1.3312000036239624,0
50,2004-02-13,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
51,2004-02-16,1.3315000534057615,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
52,2004-02-17,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0
53,2004-02-18,1.3322999477386477,1.3322999477386477,1.3322999477386477,1.3322999477386477,0
54,2004-02-19,1.3317999839782717,1.3317999839782717,1.3317999839782717,1.3317999839782717,0
55,2004-02-20,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
56,2004-02-23,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
57,2004-02-24,1.3314000368118286,1.3314000368118286,1.3314000368118286,1.3314000368118286,0
58,2004-02-25,1.332800030708313,1.332800030708313,1.332800030708313,1.332800030708313,0
59,2004-02-26,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
60,2004-02-27,1.3310999870300293,1.3310999870300293,1.3310999870300293,1.3310999870300293,0
61,2004-03-01,1.3315000534057615,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
62,2004-03-02,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0
63,2004-03-03,1.333400011062622,1.333400011062622,1.333400011062622,1.333400011062622,0
64,2004-03-04,1.3325999975204468,1.3325999975204468,1.3325999975204468,1.3325999975204468,0
65,2004-03-05,1.3310999870300293,1.3310999870300293,1.3310999870300293,1.3310999870300293,0
66,2004-03-08,1.332200050354004,1.332200050354004,1.332200050354004,1.332200050354004,0
67,2004-03-09,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
68,2004-03-10,1.3293999433517456,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
69,2004-03-11,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
70,2004-03-12,1.3317999839782717,1.3317999839782717,1.3317999839782717,1.3317999839782717,0
71,2004-03-15,1.3316999673843384,1.3316999673843384,1.3316999673843384,1.3316999673843384,0
72,2004-03-16,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
73,2004-03-17,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
74,2004-03-18,1.3321000337600708,1.3321000337600708,1.3321000337600708,1.3321000337600708,0
75,2004-03-19,1.3313000202178955,1.3313000202178955,1.3313000202178955,1.3313000202178955,0
76,2004-03-22,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
77,2004-03-23,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
78,2004-03-24,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
79,2004-03-25,1.329300045967102,1.329300045967102,1.329300045967102,1.329300045967102,0
80,2004-03-26,1.3301000595092771,1.3301000595092771,1.3301000595092771,1.3301000595092771,0
81,2004-03-29,1.3319000005722046,1.3319000005722046,1.3319000005722046,1.3319000005722046,0
82,2004-03-30,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0
83,2004-03-31,1.3305000066757202,1.3305000066757202,1.3305000066757202,1.3305000066757202,0
84,2004-04-01,1.3315000534057615,1.3315000534057615,1.3315000534057615,1.3315000534057615,0
85,2004-04-02,1.3309999704360962,1.3309999704360962,1.3309999704360962,1.3309999704360962,0
86,2004-04-05,1.3310999870300293,1.3310999870300293,1.3310999870300293,1.3310999870300293,0
87,2004-04-06,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,0
88,2004-04-07,1.329300045967102,1.329300045967102,1.329300045967102,1.329300045967102,0
89,2004-04-08,1.3310999870300293,1.3310999870300293,1.3310999870300293,1.3310999870300293,0
90,2004-04-13,1.330199956893921,1.330199956893921,1.330199956893921,1.330199956893921,0
91,2004-04-14,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
92,2004-04-15,1.330299973487854,1.330299973487854,1.330299973487854,1.330299973487854,0
93,2004-04-16,1.329800009727478,1.329800009727478,1.329800009727478,1.329800009727478,0
94,2004-04-19,1.330299973487854,1.330299973487854,1.330299973487854,1.330299973487854,0
95,2004-04-20,1.3307000398635864,1.3307000398635864,1.329800009727478,1.329800009727478,0
96,2004-04-21,1.3301000595092771,1.3301000595092771,1.3301000595092771,1.3301000595092771,0
97,2004-04-22,1.3300000429153442,1.3300000429153442,1.3300000429153442,1.3300000429153442,0
98,2004-04-23,1.3317999839782717,1.3317999839782717,1.3317999839782717,1.3317999839782717,0
99,2004-04-26,1.330899953842163,1.330899953842163,1.330899953842163,1.330899953842163,0
100,2004-04-27,1.3323999643325806,1.3323999643325806,1.3323999643325806,1.3323999643325806,0
101,2004-04-28,1.3300000429153442,1.3300000429153442,1.3300000429153442,1.3300000429153442,0
102,2004-04-29,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
103,2004-04-30,1.3272000551223757,1.3314000368118286,1.3272000551223757,1.3314000368118286,0
104,2004-05-03,1.3301000595092771,1.3301000595092771,1.3301000595092771,1.3301000595092771,0
105,2004-05-04,1.330199956893921,1.330199956893921,1.330199956893921,1.330199956893921,0
106,2004-05-05,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,0
107,2004-05-06,1.333799958229065,1.333799958229065,1.333799958229065,1.333799958229065,0
108,2004-05-07,1.3307000398635864,1.3307000398635864,1.3307000398635864,1.3307000398635864,0
109,2004-05-10,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
110,2004-05-11,1.329699993133545,1.329699993133545,1.329699993133545,1.329699993133545,0
111,2004-05-12,1.330399990081787,1.330399990081787,1.330399990081787,1.330399990081787,0
