,Date,close,high,low,open,volume
1388,9/7/2007,5.612100124,5.625,5.531499863,5.620100021,0
1389,9/10/2007,5.662499905,5.702499866,5.623799801,5.653800011,0
1390,9/11/2007,5.635900021,5.641600132,5.547699928,5.616499901,0
1391,9/12/2007,5.615600109,5.63740015,5.531899929,5.63740015,0
1392,9/13/2007,5.621900082,5.625,5.530700207,5.614999771,0
1393,9/14/2007,5.601799965,5.621900082,5.53219986,5.62130022,0
1394,9/17/2007,5.596300125,5.620699883,5.537199974,5.544000149,0
1395,9/18/2007,5.553500175,5.610000134,5.537199974,5.595900059,0
1396,9/19/2007,5.579100132,5.607500076,5.47179985,5.553500175,0
1397,9/20/2007,5.578000069,5.590499878,5.505899906,5.578499794,0
1398,9/21/2007,5.573999882,5.582799911,5.476200104,5.579599857,0
1399,9/24/2007,5.557099819,5.579999924,5.478499889,5.48939991,0
1400,9/25/2007,5.546500206,5.564899921,5.507800102,5.557099819,0
1401,9/26/2007,5.549300194,5.567299843,5.451300144,5.5479002,0
1402,9/27/2007,5.551400185,5.567500114,5.482200146,5.549699783,0
1403,9/28/2007,5.535299778,5.55919981,5.479499817,5.551000118,0
1404,10/1/2007,5.556200027,5.560299873,5.531000137,5.533400059,0
1405,10/2/2007,5.54129982,5.559999943,5.469200134,5.556200027,0
1406,10/3/2007,5.493299961,5.54129982,5.454199791,5.541100025,0
1407,10/4/2007,5.509600163,5.568200111,5.48789978,5.493299961,0
1408,10/5/2007,5.518000126,5.522299767,5.445199966,5.509799957,0
1409,10/8/2007,5.529099941,5.534999847,5.431300163,5.432899952,0
1410,10/9/2007,5.507800102,5.531099796,5.449800014,5.529300213,0
1411,10/10/2007,5.523499966,5.528399944,5.416800022,5.507599831,0
1412,10/11/2007,5.527999878,5.534800053,5.434100151,5.523499966,0
1413,10/12/2007,5.505400181,5.529300213,5.435299873,5.527999878,0
1414,10/15/2007,5.51609993,5.51940012,5.444200039,5.448400021,0
1415,10/16/2007,5.500999928,5.53249979,5.456099987,5.516200066,0
1416,10/17/2007,5.509699821,5.522900105,5.427899837,5.501200199,0
1417,10/18/2007,5.502099991,5.516300201,5.408500195,5.510300159,0
1418,10/19/2007,5.48789978,5.508100033,5.408400059,5.502500057,0
1419,10/22/2007,5.47660017,5.503600121,5.409200191,5.415999889,0
1420,10/23/2007,5.48239994,5.505000114,5.423399925,5.477000237,0
1421,10/24/2007,5.475999832,5.503200054,5.398499966,5.482999802,0
1422,10/25/2007,5.477300167,5.502299786,5.389999866,5.475999832,0
1423,10/26/2007,5.482200146,5.495800018,5.402500153,5.478099823,0
1424,10/29/2007,5.489900112,5.507500172,5.469900131,5.477099895,0
1425,10/30/2007,5.484300137,5.507500172,5.424399853,5.489900112,0
1426,10/31/2007,5.478899956,5.49849987,5.406199932,5.484799862,0
1427,11/1/2007,5.46999979,5.485000134,5.406199932,5.479499817,0
1428,11/2/2007,5.454500198,5.470600128,5.370600224,5.468500137,0
1429,11/5/2007,5.370600224,5.456799984,5.369699955,5.447999954,0
1430,11/6/2007,5.450300217,5.46999979,5.361000061,5.370600224,0
1431,11/7/2007,5.474599838,5.478099823,5.345900059,5.451000214,0
1432,11/8/2007,5.468900204,5.477900028,5.413899899,5.474599838,0
1433,11/9/2007,5.395899773,5.47179985,5.373899937,5.469200134,0
1434,11/12/2007,5.407700062,5.477499962,5.401100159,5.401100159,0
1435,11/13/2007,5.456699848,5.478199959,5.384500027,5.407700062,0
1436,11/14/2007,5.487999916,5.5,5.370200157,5.457099915,0
1437,11/15/2007,5.496799946,5.500199795,5.409900188,5.485899925,0
1438,11/16/2007,5.493100166,5.497099876,5.416800022,5.497000217,0
1439,11/19/2007,5.484099865,5.496900082,5.386499882,5.393700123,0
1440,11/20/2007,5.471099854,5.49630022,5.400599957,5.484700203,0
1441,11/21/2007,5.476900101,5.499700069,5.388400078,5.47179985,0
1442,11/22/2007,5.485599995,5.505000114,5.389699936,5.478700161,0
1443,11/23/2007,5.503399849,5.503399849,5.375199795,5.486100197,0
1444,11/26/2007,5.534500122,5.572500229,5.494999886,5.525800228,0
1445,11/27/2007,5.493899822,5.508999825,5.416500092,5.418900013,0
1446,11/28/2007,5.465600014,5.507500172,5.436200142,5.493299961,0
1447,11/29/2007,5.421999931,5.515299797,5.388199806,5.465400219,0
1448,11/30/2007,5.503200054,5.528399944,5.415400028,5.422699928,0
1449,12/3/2007,5.493599892,5.522600174,5.484799862,5.516600132,0
1450,12/4/2007,5.497799873,5.507500172,5.423500061,5.492800236,0
1451,12/5/2007,5.513299942,5.513299942,5.407999992,5.497799873,0
1452,12/6/2007,5.493199825,5.512599945,5.457099915,5.512599945,0
1453,12/7/2007,5.495900154,5.505400181,5.392000198,5.497000217,0
1454,12/10/2007,5.49420023,5.5072999,5.42840004,5.429100037,0
1455,12/11/2007,5.505099773,5.513400078,5.414299965,5.493999958,0
1456,12/12/2007,5.494599819,5.507599831,5.428899765,5.507199764,0
1457,12/13/2007,5.487400055,5.509399891,5.416800022,5.495800018,0
1458,12/14/2007,5.500199795,5.510200024,5.44329977,5.48759985,0
1459,12/17/2007,5.481699944,5.506299973,5.447999954,5.459899902,0
1460,12/18/2007,5.534500122,5.566500187,5.501299858,5.531300068,0
1461,12/19/2007,5.484399796,5.51060009,5.420100212,5.496799946,0
1462,12/20/2007,5.499800205,5.50549984,5.434400082,5.48390007,0
1463,12/21/2007,5.48939991,5.504099846,5.410200119,5.5,0
1464,12/24/2007,5.420100212,5.427400112,5.414199829,5.426300049,0
1465,12/25/2007,5.485899925,5.486700058,5.414199829,5.420400143,0
1466,12/26/2007,5.451499939,5.487100124,5.444300175,5.486700058,0
1467,12/27/2007,5.494800091,5.515200138,5.440999985,5.451499939,0
1468,12/28/2007,5.493000031,5.500299931,5.380199909,5.494999886,0
1469,12/31/2007,5.463600159,5.473599911,5.40929985,5.413499832,0
1470,1/1/2008,5.52850008,5.534800053,5.452300072,5.463600159,0
1471,1/2/2008,5.485300064,5.537099838,5.462999821,5.528900146,0
1472,1/3/2008,5.464099884,5.492199898,5.390299797,5.48570013,0
1473,1/4/2008,5.486199856,5.493000031,5.403900146,5.463699818,0
1474,1/7/2008,5.459300041,5.505199909,5.452199936,5.487500191,0
1475,1/8/2008,5.447400093,5.465000153,5.382199764,5.458899975,0
1476,1/9/2008,5.448699951,5.455699921,5.370200157,5.447999954,0
1477,1/10/2008,5.424799919,5.4520998,5.379199982,5.44810009,0
1478,1/11/2008,5.451399803,5.456600189,5.307899952,5.424300194,0
1479,1/14/2008,5.431600094,5.434999943,5.365799904,5.369999886,0
1480,1/15/2008,5.434700012,5.443699837,5.360499859,5.43200016,0
1481,1/16/2008,5.42869997,5.438099861,5.360199928,5.43419981,0
1482,1/17/2008,5.475299835,5.479400158,5.389100075,5.429200172,0
1483,1/18/2008,5.463699818,5.479400158,5.395800114,5.474899769,0
1484,1/21/2008,5.507500172,5.512300014,5.412000179,5.412000179,0
1485,1/22/2008,5.500599861,5.520899773,5.430300236,5.507500172,0
1486,1/23/2008,5.481100082,5.521299839,5.388700008,5.502500057,0
1487,1/24/2008,5.482900143,5.523799896,5.417900085,5.481999874,0
1488,1/25/2008,5.513199806,5.517099857,5.406799793,5.483200073,0
1489,1/28/2008,5.540800095,5.545300007,5.446499825,5.448200226,0
1490,1/29/2008,5.533699989,5.546800137,5.444900036,5.54090023,0
1491,1/30/2008,5.515500069,5.542500019,5.474599838,5.533699989,0
1492,1/31/2008,5.511000156,5.54090023,5.436399937,5.51609993,0
1493,2/1/2008,5.54309988,5.544099808,5.44960022,5.510799885,0
1494,2/4/2008,5.517499924,5.54460001,5.490399837,5.542399883,0
1495,2/5/2008,5.518499851,5.527200222,5.439899921,5.517499924,0
1496,2/6/2008,5.507199764,5.520100117,5.456399918,5.518499851,0
1497,2/7/2008,5.495200157,5.508100033,5.423299789,5.508100033,0
1498,2/8/2008,5.510900021,5.515999794,5.433400154,5.495999813,0
1499,2/11/2008,5.475800037,5.492499828,5.411200047,5.421999931,0
1500,2/12/2008,5.483200073,5.491099834,5.415599823,5.477099895,0
1501,2/13/2008,5.485099792,5.48939991,5.386400223,5.48390007,0
1502,2/14/2008,5.458300114,5.48939991,5.411200047,5.484700203,0
1503,2/15/2008,5.457600117,5.46570015,5.3822999,5.459199905,0
1504,2/18/2008,5.469600201,5.474999905,5.386899948,5.393400192,0
1505,2/19/2008,5.457399845,5.471700191,5.366399765,5.470399857,0
1506,2/20/2008,5.433400154,5.46750021,5.392099857,5.45690012,0
1507,2/21/2008,5.458499908,5.472799778,5.364299774,5.432499886,0
1508,2/22/2008,5.46449995,5.468200207,5.359499931,5.458399773,0
1509,2/25/2008,5.448299885,5.473599911,5.394800186,5.394800186,0
1510,2/26/2008,5.421800137,5.482500076,5.385900021,5.448500156,0
1511,2/27/2008,5.473999977,5.480999947,5.41629982,5.422800064,0
1512,2/28/2008,5.452600002,5.478899956,5.368199825,5.474500179,0
1513,2/29/2008,5.461800098,5.469500065,5.349500179,5.451900005,0
1514,3/3/2008,5.435900211,5.465000153,5.372000217,5.382900238,0
1515,3/4/2008,5.445199966,5.455500126,5.37869978,5.435599804,0
1516,3/5/2008,5.443999767,5.456500053,5.379199982,5.445300102,0
1517,3/6/2008,5.43569994,5.454999924,5.408100128,5.443999767,0
1518,3/7/2008,5.431600094,5.445799828,5.409999847,5.435900211,0
1519,3/10/2008,5.443500042,5.451399803,5.385000229,5.385000229,0
1520,3/11/2008,5.446000099,5.457799911,5.369900227,5.442800045,0
1521,3/12/2008,5.422699928,5.446700096,5.398900032,5.446700096,0
1522,3/13/2008,5.413400173,5.440400124,5.3197999,5.423900127,0
1523,3/14/2008,5.433199883,5.443900108,5.338399887,5.413700104,0
1524,3/17/2008,5.304599762,114.6500015,5.254300117,5.303899765,0
1525,3/18/2008,5.495699883,5.511000156,5.299499989,5.304200172,0
1526,3/19/2008,5.464900017,5.504799843,5.407400131,5.496900082,0
1527,3/20/2008,5.456600189,5.522999763,5.412700176,5.462500095,0
1528,3/21/2008,5.313700199,5.467899799,5.313700199,5.458399773,0
1529,3/24/2008,5.458399773,5.464600086,5.399000168,5.413499832,0
1530,3/25/2008,5.443200111,5.46420002,5.412399769,5.458000183,0
1531,3/26/2008,5.422999859,5.451700211,5.354800224,5.443900108,0
1532,3/27/2008,5.42110014,5.446400166,5.338200092,5.426400185,0
1533,3/28/2008,5.438499928,5.444600105,5.360000134,5.422999859,0
1534,3/31/2008,5.456299782,5.458499908,5.372000217,5.381199837,0
1535,4/1/2008,5.457499981,5.489999771,5.408500195,5.454999924,0
1536,4/2/2008,5.397900105,5.431799889,5.361899853,5.421700001,0
1537,4/3/2008,5.42539978,5.431499958,5.344399929,5.396500111,0
1538,4/4/2008,5.425799847,5.435500145,5.313399792,5.425499916,0
1539,4/7/2008,5.42869997,5.432199955,5.357600212,5.359799862,0
1540,4/8/2008,5.420000076,5.431300163,5.323800087,5.42869997,0
1541,4/9/2008,5.413300037,5.429999828,5.363599777,5.419799805,0
1542,4/10/2008,5.416600227,5.427100182,5.306600094,5.413300037,0
1543,4/11/2008,5.415599823,5.432400227,5.378399849,5.416100025,0
1544,4/14/2008,5.404600143,5.465000153,5.371099949,5.450900078,0
1545,4/15/2008,5.416999817,5.42509985,5.338500023,5.404799938,0
1546,4/16/2008,5.395599842,5.421000004,5.344500065,5.416999817,0
1547,4/17/2008,5.395599842,5.409200191,5.329599857,5.39659977,0
1548,4/18/2008,5.407700062,5.410200119,5.340099812,5.394199848,0
1549,4/21/2008,5.365600109,5.388299942,5.359600067,5.38409996,0
1550,4/22/2008,5.275599957,5.391600132,5.274199963,5.365600109,0
1551,4/23/2008,5.355199814,5.362800121,5.276000023,5.27699995,0
1552,4/24/2008,5.356599808,5.388599873,5.338399887,5.354599953,0
1553,4/25/2008,5.359499931,5.374400139,5.313700199,5.356900215,0
1554,4/28/2008,5.350599766,5.361400127,5.339000225,5.360300064,0
1555,4/29/2008,5.37650013,5.377999783,5.293499947,5.352000237,0
1556,4/30/2008,5.362699986,5.376299858,5.285399914,5.376299858,0
1557,5/2/2008,5.339300156,5.42320013,5.329199791,5.413099766,0
1558,5/5/2008,5.322700024,5.339099884,5.259799957,5.337999821,0
1559,5/6/2008,5.32490015,5.333499908,5.237800121,5.322800159,0
1560,5/7/2008,5.329299927,5.342199802,5.31619978,5.325200081,0
1561,5/8/2008,5.329599857,5.345699787,5.281099796,5.329800129,0
1562,5/9/2008,5.317699909,5.335000038,5.242199898,5.33010006,0
1563,5/12/2008,5.300499916,5.300600052,5.229800224,5.267700195,0
1564,5/13/2008,5.342000008,5.348599911,5.298600197,5.303100109,0
1565,5/14/2008,5.31829977,5.34649992,5.263299942,5.342999935,0
1566,5/15/2008,5.354199886,5.362400055,5.244900227,5.318600178,0
1567,5/16/2008,5.325300217,5.357500076,5.273600101,5.354199886,0
1568,5/19/2008,5.314199924,5.336200237,5.306000233,5.329699993,0
1569,5/20/2008,5.32889986,5.331099987,5.264900208,5.313600063,0
1570,5/21/2008,5.31400013,5.332900047,5.258699894,5.330200195,0
1571,5/22/2008,5.321000099,5.335199833,5.2427001,5.314400196,0
1572,5/23/2008,5.315499783,5.329899788,5.264400005,5.321000099,0
1573,5/26/2008,5.317500114,5.327899933,5.243100166,5.250800133,0
1574,5/27/2008,5.329800129,5.335100174,5.246500015,5.317900181,0
1575,5/28/2008,5.312200069,5.33409977,5.272200108,5.329500198,0
1576,5/29/2008,5.32159996,5.331399918,5.256700039,5.3125,0
1577,5/30/2008,5.317200184,5.324200153,5.271100044,5.322800159,0
1578,6/2/2008,5.250599861,5.325500011,5.234600067,5.309700012,0
1579,6/3/2008,5.320199966,5.328299999,5.250599861,5.250599861,0
1580,6/4/2008,5.317699909,5.33220005,5.302000046,5.320400238,0
1581,6/5/2008,5.308700085,5.324999809,5.270599842,5.317699909,0
1582,6/6/2008,5.307600021,5.326900005,5.177299976,5.309700012,0
1583,6/9/2008,5.339900017,5.347700119,5.29820013,5.305799961,0
1584,6/10/2008,5.321000099,5.365799904,5.30340004,5.340099812,0
1585,6/11/2008,5.321400166,5.332600117,5.25579977,5.321000099,0
1586,6/12/2008,5.299600124,5.330599785,5.248400211,5.322000027,0
1587,6/13/2008,5.320700169,5.3270998,5.243800163,5.302000046,0
1588,6/16/2008,5.316500187,5.332499981,5.22300005,5.231800079,0
1589,6/17/2008,5.303599834,5.322999954,5.22179985,5.31619978,0
1590,6/18/2008,5.297299862,5.319300175,5.241600037,5.304299831,0
1591,6/19/2008,5.306900024,5.321199894,5.214700222,5.297500134,0
1592,6/20/2008,5.314599991,5.322400093,5.235799789,5.306799889,0
1593,6/23/2008,5.303899765,5.326000214,5.29610014,5.323900223,0
1594,6/24/2008,5.322599888,5.32460022,5.243800163,5.303199768,0
1595,6/25/2008,5.279500008,5.328400135,5.24119997,5.323800087,0
1596,6/26/2008,5.313700199,5.33409977,5.226099968,5.279300213,0
1597,6/27/2008,5.317500114,5.323699951,5.238999844,5.314400196,0
1598,6/30/2008,5.299600124,5.317200184,5.294099808,5.302800179,0
1599,7/1/2008,5.336299896,5.375,5.304999828,5.337500095,0
1600,7/2/2008,5.296500206,5.316599846,5.243800163,5.293399811,0
1601,7/3/2008,5.241899967,5.314199924,5.206799984,5.295499802,0
1602,7/4/2008,5.295700073,5.306200027,5.234499931,5.24090004,0
1603,7/7/2008,5.279099941,5.319300175,5.229000092,5.229499817,0
1604,7/8/2008,5.312300205,5.324999809,5.228000164,5.279399872,0
1605,7/9/2008,5.302999973,5.32130003,5.296500206,5.312300205,0
1606,7/10/2008,5.2979002,5.322700024,5.241499901,5.303999901,0
1607,7/11/2008,5.285600185,5.307799816,5.285600185,5.297299862,0
1608,7/14/2008,5.290200233,5.298500061,5.19630003,5.202700138,0
1609,7/15/2008,5.295000076,5.302899837,5.194600105,5.290299892,0
1610,7/16/2008,5.288099766,5.293900013,5.252600193,5.293900013,0
1611,7/17/2008,5.283699989,5.301700115,5.244599819,5.288099766,0
1612,7/18/2008,5.267099857,5.288799763,5.204899788,5.284500122,0
1613,7/21/2008,5.265699863,5.284599781,5.19329977,5.20690012,0
1614,7/22/2008,5.272799969,5.289999962,5.197500229,5.265799999,0
1615,7/23/2008,5.270699978,5.27850008,5.255599976,5.272999763,0
1616,7/24/2008,5.270400047,5.293600082,5.211599827,5.270299911,0
1617,7/25/2008,5.281400204,5.28550005,5.205299854,5.269800186,0
1618,7/28/2008,5.284800053,5.293000221,5.207699776,5.217000008,0
1619,7/29/2008,5.283199787,5.293900013,5.221099854,5.284800053,0
1620,7/30/2008,5.277299881,5.284500122,5.260700226,5.282400131,0
1621,7/31/2008,5.279500008,5.286799908,5.21239996,5.277599812,0
1622,8/1/2008,5.291100025,5.338300228,5.261099815,5.308300018,0
1623,8/4/2008,5.310299873,5.352499962,5.261099815,5.31400013,0
1624,8/5/2008,5.30700016,5.347499847,5.268000126,5.311299801,0
1625,8/6/2008,5.304999828,5.34499979,5.267000198,5.304999828,0
1626,8/7/2008,5.302499771,5.34250021,5.262499809,5.3125,0
1627,8/8/2008,5.306300163,5.336299896,5.269999981,5.300000191,0
1628,8/11/2008,5.297999859,5.34250021,5.263199806,5.297500134,0
1629,8/12/2008,5.313799858,5.360499859,5.268000126,5.315000057,0
1630,8/13/2008,5.327000141,5.364999771,5.281400204,5.329999924,0
1631,8/14/2008,5.324999809,5.368500233,5.295000076,5.332499981,0
1632,8/15/2008,5.324999809,5.355000019,5.295000076,5.324999809,0
1633,8/18/2008,5.34499979,5.375,5.291500092,5.336999893,0
1634,8/19/2008,5.355000019,5.40899992,5.291500092,5.346000195,0
1635,8/20/2008,5.356500149,5.397999763,5.313099861,5.362500191,0
1636,8/21/2008,5.362500191,5.398799896,5.317599773,5.367499828,0
1637,8/22/2008,5.347000122,5.391300201,5.316999912,5.361299992,0
1638,8/25/2008,5.359799862,5.400000095,5.3197999,5.367499828,0
1639,8/26/2008,5.335100174,5.345099926,5.316500187,5.333099842,0
1640,8/27/2008,5.312300205,5.349100113,5.206500053,5.335199833,0
1641,8/28/2008,5.320600033,5.35340023,5.263599873,5.312300205,0
1642,8/29/2008,5.32859993,5.337900162,5.277200222,5.321400166,0
1643,9/1/2008,5.340400219,5.352499962,5.271900177,5.274700165,0
1644,9/2/2008,5.344299793,5.357600212,5.281899929,5.338500023,0
1645,9/3/2008,5.356400013,5.372300148,5.270500183,5.343400002,0
1646,9/4/2008,5.391699791,5.403900146,5.251100063,5.356299877,0
1647,9/5/2008,5.354499817,5.394800186,5.288499832,5.39289999,0
1648,9/8/2008,5.338600159,5.384799957,5.202700138,5.23210001,0
1649,9/9/2008,5.382999897,5.400400162,5.337500095,5.339600086,0
1650,9/10/2008,5.398799896,5.406499863,5.309400082,5.384600163,0
1651,9/11/2008,5.376900196,5.415599823,5.356599808,5.397699833,0
1652,9/12/2008,5.355400085,5.387000084,5.305600166,5.37830019,0
1653,9/15/2008,5.36590004,5.422800064,5.268599987,5.329400063,0
1654,9/16/2008,5.451099873,5.465400219,5.32460022,5.3677001,0
1655,9/17/2008,5.374499798,5.456099987,5.351900101,5.449800014,0
1656,9/18/2008,5.439899921,5.450500011,5.306000233,5.374300003,0
1657,9/19/2008,5.399000168,5.503799915,5.360000134,5.438399792,0
1658,9/22/2008,5.366399765,5.422599792,5.236800194,5.287099838,0
1659,9/23/2008,5.411300182,5.433300018,5.284900188,5.366899967,0
1660,9/24/2008,5.394100189,5.41590023,5.348999977,5.410099983,0
1661,9/25/2008,5.416699886,5.436900139,5.357699871,5.393000126,0
1662,9/26/2008,5.420000076,5.426000118,5.350599766,5.41590023,0
1663,9/29/2008,5.409800053,5.476099968,5.361700058,5.438399792,0
1664,9/30/2008,5.411099911,5.427299976,5.344799995,5.409999847,0
1665,10/1/2008,5.432899952,5.442699909,5.342899799,5.409399986,0
1666,10/2/2008,5.436299801,5.461400032,5.399300098,5.431499958,0
1667,10/3/2008,5.447999954,5.473599911,5.342199802,5.437699795,0
1668,10/6/2008,5.434400082,5.518499851,5.408500195,5.438300133,0
1669,10/7/2008,5.473999977,5.478300095,5.326499939,5.434000015,0
1670,10/8/2008,5.449299812,5.488200188,5.353199959,5.473899841,0
1671,10/9/2008,5.503799915,5.508900166,5.401899815,5.449500084,0
1672,10/10/2008,5.480700016,5.52820015,5.439499855,5.503799915,0
1673,10/13/2008,5.461800098,5.535299778,5.391200066,5.392199993,0
1674,10/14/2008,5.53550005,5.537399769,5.394499779,5.461800098,0
1675,10/15/2008,5.59070015,5.59649992,5.501599789,5.536900043,0
1676,10/16/2008,5.480400085,5.623700142,5.47840023,5.590899944,0
1677,10/17/2008,5.543600082,5.550799847,5.46449995,5.480400085,0
1678,10/20/2008,5.551199913,5.561600208,5.44299984,5.551099777,0
1679,10/21/2008,5.565100193,5.568500042,5.468500137,5.549099922,0
1680,10/22/2008,5.527100086,5.654200077,5.496200085,5.565899849,0
1681,10/23/2008,5.488399982,5.563600063,5.465000153,5.527800083,0
1682,10/24/2008,5.51789999,5.55919981,5.441699982,5.489799976,0
1683,10/27/2008,5.552899837,5.561600208,5.442299843,5.448999882,0
1684,10/28/2008,5.376999855,5.602600098,5.365600109,5.551099777,0
1685,10/29/2008,5.484499931,5.537499905,5.374599934,5.374599934,0
1686,10/30/2008,5.552000046,5.565299988,5.27489996,5.484200001,0
1687,10/31/2008,5.550000191,5.624899864,5.519999981,5.547699928,0
1688,11/3/2008,5.584000111,5.597400188,5.386000156,5.43599987,0
1689,11/4/2008,5.473899841,5.593599796,5.440000057,5.583199978,0
1690,11/5/2008,5.50880003,5.510799885,5.355800152,5.475999832,0
1691,11/6/2008,5.520699978,5.527900219,5.439700127,5.508600235,0
1692,11/7/2008,5.494800091,5.533599854,5.447400093,5.521800041,0
1693,11/10/2008,5.489299774,5.49819994,5.365099907,5.395199776,0
1694,11/11/2008,5.511300087,5.526100159,5.471700191,5.489299774,0
1695,11/12/2008,5.544099808,5.553500175,5.461800098,5.51210022,0
1696,11/13/2008,5.380099773,5.547500134,5.352900028,5.543700218,0
1697,11/14/2008,5.553800106,5.556399822,5.30340004,5.380000114,0
1698,11/17/2008,5.525400162,5.529099941,5.465000153,5.49450016,0
1699,11/18/2008,5.513800144,5.551199913,5.468500137,5.52489996,0
1700,11/19/2008,5.535200119,5.546700001,5.407999992,5.514800072,0
1701,11/20/2008,5.532800198,5.537499905,5.411499977,5.534599781,0
1702,11/21/2008,5.463500023,5.534699917,5.411799908,5.534200191,0
1703,11/24/2008,5.488599777,5.527999878,5.382199764,5.386199951,0
1704,11/25/2008,5.494699955,5.523499966,5.334000111,5.488800049,0
1705,11/26/2008,5.454400063,5.505700111,5.351500034,5.497499943,0
1706,11/27/2008,5.478499889,5.500999928,5.421599865,5.453800201,0
1707,11/28/2008,5.497399807,5.506499767,5.396299839,5.479899883,0
1708,12/1/2008,5.492499828,5.499300003,5.442299843,5.451700211,0
1709,12/2/2008,5.492800236,5.507100105,5.406700134,5.495600224,0
1710,12/3/2008,5.452499866,5.502099991,5.361700058,5.494100094,0
1711,12/4/2008,5.511700153,5.520400047,5.364299774,5.454800129,0
1712,12/5/2008,5.450300217,5.526899815,5.347899914,5.509699821,0
1713,12/8/2008,5.494800091,5.501399994,5.396500111,5.442800045,0
1714,12/9/2008,5.483799934,5.505300045,5.397299767,5.495200157,0
1715,12/10/2008,5.488999844,5.505000114,5.34800005,5.484200001,0
1716,12/11/2008,5.471300125,5.505099773,5.331500053,5.488800049,0
1717,12/12/2008,5.479000092,5.5,5.329199791,5.47329998,0
1718,12/15/2008,5.466400146,5.5,5.420899868,5.442299843,0
1719,12/16/2008,5.387199879,5.505000114,5.308300018,5.466400146,0
1720,12/17/2008,5.461999893,5.507500172,5.224699974,5.386600018,0
1721,12/18/2008,5.41960001,5.502500057,5.275400162,5.463099957,0
1722,12/19/2008,5.400899887,5.561800003,5.385000229,5.419199944,0
1723,12/22/2008,5.479100227,5.495900154,5.359000206,5.379499912,0
1724,12/23/2008,5.496399879,5.503900051,5.402900219,5.479199886,0
1725,12/24/2008,5.469900131,5.495800018,5.404900074,5.495800018,0
1726,12/25/2008,5.405799866,5.478499889,5.404099941,5.469900131,0
1727,12/26/2008,5.400400162,5.411099911,5.369400024,5.404900074,0
1728,12/29/2008,5.567200184,5.60739994,5.331999779,5.369599819,0
1729,12/30/2008,5.435200214,5.564799786,5.416800022,5.564400196,0
1730,12/31/2008,5.410099983,5.497000217,5.403699875,5.4375,0
1731,1/1/2009,5.401000023,5.509200096,5.401000023,5.410099983,0
1732,1/2/2009,5.442900181,5.473899841,5.39289999,5.400800228,0
1733,1/5/2009,5.439599991,5.487500191,5.429100037,5.429800034,0
1734,1/6/2009,5.437300205,5.485000134,5.408899784,5.447599888,0
1735,1/7/2009,5.492899895,5.497499943,5.312200069,5.441500187,0
1736,1/8/2009,5.468699932,5.511300087,5.376399994,5.495299816,0
1737,1/9/2009,5.476799965,5.491300106,5.35160017,5.470200062,0
1738,1/12/2009,5.46999979,5.507699966,5.447500229,5.488100052,0
1739,1/13/2009,5.488800049,5.507800102,5.438099861,5.470099926,0
1740,1/14/2009,5.476699829,5.509600163,5.408500195,5.486400127,0
1741,1/15/2009,5.458000183,5.510000229,5.428299904,5.481699944,0
1742,1/16/2009,5.463699818,5.492099762,5.386600018,5.455900192,0
1743,1/19/2009,5.512800217,5.526899815,5.368000031,5.37650013,0
1744,1/20/2009,5.515999794,5.550700188,5.484099865,5.513000011,0
1745,1/21/2009,5.434000015,5.527299881,5.405900002,5.51609993,0
1746,1/22/2009,5.492499828,5.53249979,5.381400108,5.441299915,0
1747,1/23/2009,5.464000225,5.52850008,5.43170023,5.492499828,0
1748,1/26/2009,5.511300087,5.5479002,5.468900204,5.491499901,0
1749,1/27/2009,5.495600224,5.545000076,5.333399773,5.513199806,0
1750,1/28/2009,5.558000088,5.575799942,5.41960001,5.493700027,0
1751,1/29/2009,5.55369997,5.569399834,5.512800217,5.557400227,0
1752,1/30/2009,5.519299984,5.573299885,5.519299984,5.552400112,0
1753,2/2/2009,5.525800228,5.572199821,5.491099834,5.554100037,0
1754,2/3/2009,5.527800083,5.557400227,5.488200188,5.526899815,0
1755,2/4/2009,5.526400089,5.548299789,5.441800117,5.527800083,0
1756,2/5/2009,5.53730011,5.54460001,5.497799873,5.52670002,0
1757,2/6/2009,5.486499786,5.547399998,5.460499763,5.538199902,0
1758,2/9/2009,5.559999943,5.554399967,5.358799934,5.368999958,0
1759,2/10/2009,5.548299789,5.623799801,5.506700039,5.557799816,0
1760,2/11/2009,5.518300056,5.573400021,5.50150013,5.546999931,0
1761,2/12/2009,5.487800121,5.54129982,5.482900143,5.52159977,0
1762,2/13/2009,5.526299953,5.537000179,5.43900013,5.489299774,0
1763,2/16/2009,5.512000084,5.545000076,5.467000008,5.47510004,0
1764,2/17/2009,5.53579998,5.564499855,5.495399952,5.51240015,0
1765,2/18/2009,5.537799835,5.574999809,5.518799782,5.531599998,0
1766,2/19/2009,5.550600052,5.570000172,5.525100231,5.536399841,0
1767,2/20/2009,5.424900055,5.584400177,5.424900055,5.552299976,0
1768,2/23/2009,5.58920002,5.584599972,5.421800137,5.485799789,0
1769,2/24/2009,5.509300232,5.58949995,5.506700039,5.58589983,0
1770,2/25/2009,5.580699921,5.592100143,5.51060009,5.510700226,0
1771,2/26/2009,5.580599785,5.594500065,5.55039978,5.58220005,0
1772,2/27/2009,5.560200214,5.590300083,5.520899773,5.580200195,0
1773,3/2/2009,5.585700035,5.59499979,5.472700119,5.474199772,0
1774,3/3/2009,5.585499763,5.606999874,5.539800167,5.586100101,0
1775,3/4/2009,5.565100193,5.610799789,5.552599907,5.582600117,0
1776,3/5/2009,5.598400116,5.615499973,5.238699913,5.566699982,0
