,Date,open,high,low,close,adj close,volume
3061,1/22/1993,2.151785612,2.151785612,2.107142925,2.125,1.776450515,36736000
3062,1/25/1993,2.116071463,2.160714388,2.116071463,2.142857075,1.791378617,50568000
3063,1/26/1993,2.160714388,2.214285612,2.160714388,2.169642925,1.813770652,71405600
3064,1/27/1993,2.178571463,2.205357075,2.098214388,2.151785612,1.798842549,56655200
3065,1/28/1993,2.142857075,2.151785612,2.116071463,2.138392925,1.78764689,46009600
3066,1/29/1993,2.151785612,2.1875,2.107142925,2.125,1.776450515,66525200
3067,2/1/1993,2.116071463,2.1875,2.116071463,2.1875,1.828699231,60138400
3068,2/2/1993,2.169642925,2.196428537,2.151785612,2.151785612,1.798842549,45584000
3069,2/3/1993,2.178571463,2.178571463,2.089285612,2.142857075,1.791378617,66046400
3070,2/4/1993,2.142857075,2.151785612,2.107142925,2.125,1.776450515,52038000
3071,2/5/1993,2.116071463,2.125,2.008928537,2.044642925,1.709273696,91904400
3072,2/8/1993,2.035714388,2.053571463,1.982142806,2.017857075,1.686881185,70268800
3073,2/9/1993,2.035714388,2.049107075,2.017857075,2.03125,1.698077679,59665200
3074,2/10/1993,2.035714388,2.044642925,1.964285731,1.991071463,1.664489269,67071200
3075,2/11/1993,1.991071463,2.008928537,1.964285731,1.96875,1.645829082,42067200
3076,2/12/1993,1.964285731,1.982142806,1.919642806,1.924107194,1.612021089,68849200
3077,2/16/1993,1.910714269,1.910714269,1.839285731,1.892857194,1.585839629,101934000
3078,2/17/1993,1.901785731,1.928571463,1.857142806,1.924107194,1.612021089,62395200
3079,2/18/1993,1.964285731,1.973214269,1.910714269,1.964285731,1.645682693,70030800
3080,2/19/1993,1.973214269,1.982142806,1.955357194,1.964285731,1.645682693,44450000
3081,2/22/1993,1.964285731,2,1.955357194,1.96875,1.649423122,24690400
3082,2/23/1993,1.964285731,1.973214269,1.928571463,1.9375,1.623242021,48518400
3083,2/24/1993,1.861607194,1.924107194,1.861607194,1.915178537,1.604540706,71640800
3084,2/25/1993,1.901785731,1.955357194,1.901785731,1.955357194,1.638202548,41806800
3085,2/26/1993,1.9375,1.9375,1.866071463,1.892857194,1.585839629,73721200
3086,3/1/1993,1.892857194,1.910714269,1.883928537,1.901785731,1.593320131,29825600
3087,3/2/1993,1.892857194,1.946428537,1.892857194,1.9375,1.623242021,36923600
3088,3/3/1993,1.928571463,1.964285731,1.901785731,1.950892806,1.634462118,50674400
3089,3/4/1993,1.946428537,1.973214269,1.910714269,1.964285731,1.645682693,47084800
3090,3/5/1993,1.955357194,1.991071463,1.955357194,1.964285731,1.645682693,27904800
3091,3/8/1993,1.964285731,2.026785612,1.964285731,2.017857075,1.690565228,44251200
3092,3/9/1993,2.017857075,2.053571463,2.017857075,2.026785612,1.698045373,38707200
3093,3/10/1993,2.026785612,2.044642925,2,2.026785612,1.698045373,33124000
3094,3/11/1993,2.035714388,2.044642925,2.008928537,2.03125,1.701785803,36153600
3095,3/12/1993,2.026785612,2.026785612,1.982142806,2.008928537,1.683084965,31673600
3096,3/15/1993,2,2.044642925,1.977678537,2.035714388,1.705526114,34008800
3097,3/16/1993,2.044642925,2.0625,2.017857075,2.017857075,1.690565228,25320400
3098,3/17/1993,2.017857075,2.035714388,1.964285731,1.96875,1.649423122,44055200
3099,3/18/1993,1.964285731,1.986607194,1.946428537,1.946428537,1.630722046,26546800
3100,3/19/1993,1.964285731,1.973214269,1.910714269,1.919642806,1.608281016,38525200
3101,3/22/1993,1.910714269,1.924107194,1.883928537,1.901785731,1.593320131,41300000
3102,3/23/1993,1.901785731,1.928571463,1.879464269,1.883928537,1.578359604,25634000
3103,3/24/1993,1.883928537,1.9375,1.875,1.919642806,1.608281016,35767200
3104,3/25/1993,1.919642806,1.955357194,1.910714269,1.955357194,1.638202548,42761600
3105,3/26/1993,1.955357194,1.955357194,1.875,1.901785731,1.593320131,37940000
3106,3/29/1993,1.866071463,1.875,1.8125,1.821428537,1.525996804,65427600
3107,3/30/1993,1.825892806,1.866071463,1.794642806,1.866071463,1.563398957,66012800
3108,3/31/1993,1.875,1.883928537,1.830357194,1.839285731,1.540957451,55759200
3109,4/1/1993,1.830357194,1.857142806,1.821428537,1.848214269,1.548437834,27050800
3110,4/2/1993,1.803571463,1.830357194,1.767857194,1.790178537,1.499815345,63448000
3111,4/5/1993,1.785714269,1.803571463,1.767857194,1.785714269,1.496075511,37293200
3112,4/6/1993,1.785714269,1.794642806,1.741071463,1.741071463,1.458673477,42092400
3113,4/7/1993,1.75,1.8125,1.732142806,1.803571463,1.511036158,40712000
3114,4/8/1993,1.785714269,1.803571463,1.75,1.776785731,1.488594651,40857600
3115,4/12/1993,1.767857194,1.821428537,1.767857194,1.785714269,1.496075511,23262400
3116,4/13/1993,1.803571463,1.830357194,1.723214269,1.732142806,1.451192617,41120800
3117,4/14/1993,1.723214269,1.741071463,1.700892806,1.741071463,1.458673477,42515200
3118,4/15/1993,1.723214269,1.723214269,1.669642806,1.6875,1.41379118,54675600
3119,4/16/1993,1.723214269,1.741071463,1.691964269,1.71875,1.439972758,171698800
3120,4/19/1993,1.732142806,1.767857194,1.723214269,1.732142806,1.451192617,56966000
3121,4/20/1993,1.741071463,1.794642806,1.723214269,1.785714269,1.496075511,60012400
3122,4/21/1993,1.794642806,1.8125,1.758928537,1.772321463,1.484855056,51318400
3123,4/22/1993,1.758928537,1.803571463,1.75,1.785714269,1.496075511,39418400
3124,4/23/1993,1.776785731,1.794642806,1.741071463,1.758928537,1.473633885,33535600
3125,4/26/1993,1.758928537,1.776785731,1.732142806,1.75,1.466154099,25701200
3126,4/27/1993,1.741071463,1.794642806,1.741071463,1.794642806,1.503555894,32418400
3127,4/28/1993,1.776785731,1.857142806,1.776785731,1.834821463,1.537217736,40810000
3128,4/29/1993,1.839285731,1.848214269,1.790178537,1.8125,1.518516421,20610800
3129,4/30/1993,1.8125,1.875,1.8125,1.830357194,1.533477306,33084800
3130,5/3/1993,1.830357194,1.857142806,1.821428537,1.852678537,1.552177787,16296000
3131,5/4/1993,1.866071463,1.9375,1.857142806,1.90625,1.59706068,42705600
3132,5/5/1993,1.892857194,1.982142806,1.892857194,1.946428537,1.630722046,63266000
3133,5/6/1993,1.946428537,1.955357194,1.910714269,1.919642806,1.608281016,17614800
3134,5/7/1993,1.910714269,1.955357194,1.910714269,1.955357194,1.638202548,20473600
3135,5/10/1993,1.964285731,1.995535731,1.964285731,1.964285731,1.645682693,34482000
3136,5/11/1993,1.964285731,1.973214269,1.928571463,1.946428537,1.630722046,39594800
3137,5/12/1993,1.9375,1.955357194,1.892857194,1.901785731,1.593320131,26306000
3138,5/13/1993,1.910714269,1.991071463,1.910714269,1.982142806,1.660643816,90431600
3139,5/14/1993,1.973214269,2,1.964285731,1.982142806,1.660643816,29352400
3140,5/17/1993,1.982142806,2,1.964285731,1.991071463,1.668124199,17410400
3141,5/18/1993,1.982142806,2.008928537,1.964285731,1.982142806,1.660643816,40868800
3142,5/19/1993,1.955357194,2.053571463,1.946428537,2.044642925,1.713006258,43192800
3143,5/20/1993,2.044642925,2.107142925,2.044642925,2.098214388,1.757888675,72632000
3144,5/21/1993,2.098214388,2.111607075,2.026785612,2.053571463,1.720486522,37049600
3145,5/24/1993,2.026785612,2.098214388,2.026785612,2.058035612,1.72422719,37578800
3146,5/25/1993,2.026785612,2.053571463,1.991071463,2.013392925,1.686825037,45180800
3147,5/26/1993,2,2.0625,1.977678537,2.0625,1.727966905,30391200
3148,5/27/1993,2.0625,2.089285612,2.044642925,2.053571463,1.720486522,49322000
3149,5/28/1993,2.035714388,2.053571463,2.008928537,2.022321463,1.697852612,45987200
3150,6/1/1993,2.017857075,2.0625,2.017857075,2.035714388,1.70909667,33768000
3151,6/2/1993,2.026785612,2.080357075,2,2.035714388,1.70909667,50120000
3152,6/3/1993,2.035714388,2.044642925,2,2.013392925,1.690356135,39214000
3153,6/4/1993,1.991071463,2.008928537,1.946428537,1.959821463,1.645379901,53421200
3154,6/7/1993,1.946428537,1.955357194,1.799107194,1.8125,1.521695256,120576400
3155,6/8/1993,1.741071463,1.785714269,1.714285731,1.767857194,1.484215379,155274000
3156,6/9/1993,1.607142806,1.629464269,1.571428537,1.580357194,1.32679832,294604800
3157,6/10/1993,1.553571463,1.598214269,1.526785731,1.589285731,1.334294438,138426400
3158,6/11/1993,1.607142806,1.616071463,1.549107194,1.5625,1.311806083,60580800
3159,6/14/1993,1.571428537,1.598214269,1.553571463,1.59375,1.338042498,62372800
3160,6/15/1993,1.616071463,1.616071463,1.495535731,1.5,1.259333968,112081200
3161,6/16/1993,1.508928537,1.544642806,1.482142806,1.508928537,1.266829967,88270000
3162,6/17/1993,1.517857194,1.517857194,1.446428537,1.473214269,1.236846209,102359600
3163,6/18/1993,1.486607194,1.504464269,1.419642806,1.464285731,1.229349852,77823200
3164,6/21/1993,1.446428537,1.446428537,1.410714269,1.415178537,1.188121915,68395600
3165,6/22/1993,1.459821463,1.5,1.419642806,1.477678537,1.240594625,84095200
3166,6/23/1993,1.491071463,1.491071463,1.428571463,1.446428537,1.214357972,45180800
3167,6/24/1993,1.446428537,1.491071463,1.428571463,1.491071463,1.251837969,55708800
3168,6/25/1993,1.441964269,1.455357194,1.410714269,1.428571463,1.199366093,64290800
3169,6/28/1993,1.446428537,1.446428537,1.383928537,1.433035731,1.203114271,88404400
3170,6/29/1993,1.4375,1.4375,1.375,1.392857194,1.169381499,73567200
3171,6/30/1993,1.383928537,1.419642806,1.375,1.410714269,1.184373617,50064000
3172,7/1/1993,1.392857194,1.419642806,1.357142806,1.357142806,1.139397502,54541200
3173,7/2/1993,1.366071463,1.383928537,1.348214269,1.375,1.15438962,47908000
3174,7/6/1993,1.366071463,1.392857194,1.339285731,1.348214269,1.131901503,38813600
3175,7/7/1993,1.339285731,1.352678537,1.294642806,1.303571463,1.094421268,56758800
3176,7/8/1993,1.303571463,1.339285731,1.294642806,1.303571463,1.094421268,34742400
3177,7/9/1993,1.321428537,1.330357194,1.303571463,1.3125,1.101917267,39219600
3178,7/12/1993,1.3125,1.361607194,1.294642806,1.357142806,1.139397502,43470000
3179,7/13/1993,1.383928537,1.383928537,1.321428537,1.330357194,1.116909385,39527600
3180,7/14/1993,1.3125,1.339285731,1.276785731,1.330357194,1.116909385,61574800
3181,7/15/1993,1.330357194,1.348214269,1.258928537,1.276785731,1.071933389,84509600
3182,7/16/1993,1.017857194,1.058035731,0.946428597,0.982142866,0.824563861,530149200
3183,7/19/1993,1,1.026785731,0.910714269,0.915178597,0.768343687,201558000
3184,7/20/1993,0.9375,0.991071403,0.919642866,0.959821403,0.805823863,132977600
3185,7/21/1993,0.928571403,0.955357134,0.910714269,0.9375,0.787083745,113976800
3186,7/22/1993,0.928571403,0.964285731,0.919642866,0.946428597,0.794579864,52794000
3187,7/23/1993,0.964285731,0.982142866,0.928571403,0.9375,0.787083745,58444400
3188,7/26/1993,0.955357134,0.982142866,0.928571403,0.959821403,0.805823863,38206000
3189,7/27/1993,0.955357134,0.982142866,0.9375,0.946428597,0.794579864,49652400
3190,7/28/1993,0.9375,0.964285731,0.9375,0.959821403,0.805823863,22948800
3191,7/29/1993,0.964285731,0.982142866,0.955357134,0.973214269,0.817067862,30343600
3192,7/30/1993,0.982142866,1.008928537,0.964285731,0.991071403,0.832060039,53611600
3193,8/2/1993,1.008928537,1.044642806,1,1.017857194,0.854548335,54076400
3194,8/3/1993,1.035714269,1.044642806,1.026785731,1.035714269,0.869540215,44119600
3195,8/4/1993,1.044642806,1.089285731,1.035714269,1.080357194,0.90702039,60748800
3196,8/5/1993,1.098214269,1.098214269,1.035714269,1.053571463,0.884532273,52343200
3197,8/6/1993,1.044642806,1.080357194,1.044642806,1.044642806,0.877036154,31480400
3198,8/9/1993,1.044642806,1.080357194,1.035714269,1.0625,0.892028332,40353600
3199,8/10/1993,1.053571463,1.0625,1.008928537,1.017857194,0.854548335,38194800
3200,8/11/1993,1.017857194,1.017857194,0.964285731,0.982142866,0.824563861,41742400
3201,8/12/1993,0.982142866,0.991071403,0.928571403,0.946428597,0.794579864,84543200
3202,8/13/1993,0.946428597,0.991071403,0.9375,0.977678597,0.820815921,34703200
3203,8/16/1993,0.982142866,1,0.973214269,0.982142866,0.828198195,25611600
3204,8/17/1993,0.991071403,1.017857194,0.973214269,1.013392806,0.854549706,27045200
3205,8/18/1993,1.035714269,1.0625,1.008928537,1.017857194,0.858314455,47180000
3206,8/19/1993,1.026785731,1.026785731,0.982142866,0.982142866,0.828198195,38032400
3207,8/20/1993,0.991071403,1,0.964285731,1,0.843256474,24984400
3208,8/23/1993,1,1.026785731,0.982142866,1.013392806,0.854549706,22794800
3209,8/24/1993,1.008928537,1.026785731,0.991071403,1,0.843256474,25314800
3210,8/25/1993,1,1.008928537,0.955357134,0.973214269,0.820668936,36442000
3211,8/26/1993,0.973214269,0.973214269,0.946428597,0.959821403,0.809375405,44035600
3212,8/27/1993,0.964285731,0.964285731,0.9375,0.946428597,0.798081875,46642400
3213,8/30/1993,0.946428597,0.946428597,0.924107134,0.928571403,0.783023596,68434800
3214,8/31/1993,0.946428597,0.955357134,0.928571403,0.946428597,0.798081875,31967600
3215,9/1/1993,0.946428597,0.955357134,0.919642866,0.933035731,0.786788404,56392000
3216,9/2/1993,0.928571403,0.9375,0.901785731,0.919642866,0.775494635,70565600
3217,9/3/1993,0.928571403,0.928571403,0.901785731,0.919642866,0.775494635,40734400
3218,9/7/1993,0.928571403,0.964285731,0.919642866,0.9375,0.790552735,35884800
3219,9/8/1993,0.9375,0.964285731,0.928571403,0.955357134,0.805610776,56658000
3220,9/9/1993,0.955357134,0.964285731,0.928571403,0.928571403,0.783023596,37382800
3221,9/10/1993,0.9375,0.9375,0.90625,0.9375,0.790552735,33622400
3222,9/13/1993,0.9375,0.946428597,0.883928597,0.901785731,0.760436356,63946400
3223,9/14/1993,0.866071403,0.892857134,0.857142866,0.866071403,0.730320156,69160000
3224,9/15/1993,0.875,0.892857134,0.839285731,0.875,0.737849176,64430800
3225,9/16/1993,0.866071403,0.892857134,0.866071403,0.883928597,0.745378315,21490000
3226,9/17/1993,0.870535731,0.910714269,0.866071403,0.901785731,0.760436356,43008000
3227,9/20/1993,0.901785731,0.910714269,0.883928597,0.888392866,0.749142647,27759200
3228,9/21/1993,0.883928597,0.901785731,0.852678597,0.875,0.737849176,36624000
3229,9/22/1993,0.866071403,0.910714269,0.866071403,0.910714269,0.767965496,27622000
3230,9/23/1993,0.910714269,0.910714269,0.875,0.883928597,0.745378315,32737600
3231,9/24/1993,0.892857134,0.901785731,0.875,0.892857134,0.752907336,19143600
3232,9/27/1993,0.892857134,0.901785731,0.866071403,0.883928597,0.745378315,28294000
3233,9/28/1993,0.883928597,0.892857134,0.866071403,0.883928597,0.745378315,23637600
3234,9/29/1993,0.866071403,0.888392866,0.848214269,0.852678597,0.719026625,59186400
3235,9/30/1993,0.857142866,0.857142866,0.821428597,0.834821403,0.703968287,68726000
3236,10/1/1993,0.8125,0.821428597,0.803571403,0.8125,0.685145736,83997200
3237,10/4/1993,0.808035731,0.821428597,0.785714269,0.8125,0.685145736,48210400
3238,10/5/1993,0.821428597,0.857142866,0.821428597,0.839285731,0.707732797,44077600
3239,10/6/1993,0.848214269,0.857142866,0.834821403,0.84375,0.711497426,43820000
3240,10/7/1993,0.839285731,0.848214269,0.8125,0.821428597,0.692674696,33726000
3241,10/8/1993,0.830357134,0.830357134,0.794642866,0.808035731,0.681381106,34851600
3242,10/11/1993,0.8125,0.857142866,0.8125,0.848214269,0.715262175,40286400
3243,10/12/1993,0.857142866,0.892857134,0.848214269,0.857142866,0.722791016,76585600
3244,10/13/1993,0.866071403,0.866071403,0.839285731,0.857142866,0.722791016,44251200
3245,10/14/1993,0.857142866,0.875,0.839285731,0.848214269,0.715262175,40171600
3246,10/15/1993,0.991071403,1.017857194,0.955357134,1.008928537,0.850785434,238812000
3247,10/18/1993,1,1.026785731,0.991071403,1.013392806,0.854549706,83249600
3248,10/19/1993,1.008928537,1.017857194,0.973214269,0.991071403,0.835726976,53393200
3249,10/20/1993,1,1.008928537,0.973214269,0.991071403,0.835726976,34602400
3250,10/21/1993,0.982142866,1.116071463,0.973214269,1.080357194,0.911017895,156777600
3251,10/22/1993,1.089285731,1.125,1.0625,1.080357194,0.911017895,99019200
3252,10/25/1993,1.080357194,1.089285731,1.058035731,1.071428537,0.903488874,54782000
3253,10/26/1993,1.0625,1.071428537,1.035714269,1.0625,0.895959914,55619200
3254,10/27/1993,1.071428537,1.151785731,1.0625,1.133928537,0.956192076,114766400
3255,10/28/1993,1.133928537,1.151785731,1.107142806,1.107142806,0.933604896,61115600
3256,10/29/1993,1.107142806,1.133928537,1.089285731,1.098214269,0.926076114,34216000
3257,11/1/1993,1.098214269,1.125,1.080357194,1.125,0.948663414,26493600
3258,11/2/1993,1.116071463,1.178571463,1.107142806,1.169642806,0.986308396,56061600
3259,11/3/1993,1.178571463,1.178571463,1.107142806,1.129464269,0.952427566,44240000
3260,11/4/1993,1.125,1.151785731,1.098214269,1.151785731,0.971250534,46342800
3261,11/5/1993,1.138392806,1.151785731,1.098214269,1.138392806,0.959956467,94508400
3262,11/8/1993,1.142857194,1.147321463,1.089285731,1.098214269,0.926076114,41748000
3263,11/9/1993,1.107142806,1.116071463,1.0625,1.075892806,0.907253146,42812000
3264,11/10/1993,1.080357194,1.098214269,1.071428537,1.098214269,0.926076114,19244400
3265,11/11/1993,1.098214269,1.142857194,1.089285731,1.120535731,0.944898605,35607600
3266,11/12/1993,1.125,1.142857194,1.089285731,1.133928537,0.956192076,35915600
3267,11/15/1993,1.125,1.169642806,1.125,1.142857194,0.963721752,39275600
3268,11/16/1993,1.142857194,1.223214269,1.133928537,1.214285731,1.023954034,75770800
3269,11/17/1993,1.214285731,1.25,1.169642806,1.196428537,1.008895516,75656000
3270,11/18/1993,1.196428537,1.205357194,1.178571463,1.196428537,1.008895516,28602000
3271,11/19/1993,1.178571463,1.196428537,1.160714269,1.178571463,0.997414351,30741200
3272,11/22/1993,1.169642806,1.178571463,1.151785731,1.160714269,0.982301593,37651600
3273,11/23/1993,1.160714269,1.178571463,1.116071463,1.178571463,0.997414351,46541600
3274,11/24/1993,1.169642806,1.196428537,1.165178537,1.178571463,0.997414351,22610000
3275,11/26/1993,1.169642806,1.178571463,1.151785731,1.165178537,0.986079574,10861200
3276,11/29/1993,1.151785731,1.160714269,1.125,1.133928537,0.959633172,24178000
3277,11/30/1993,1.133928537,1.165178537,1.125,1.125,0.952076912,28165200
3278,12/1/1993,1.142857194,1.151785731,1.116071463,1.125,0.952076912,27804000
3279,12/2/1993,1.133928537,1.142857194,1.107142806,1.133928537,0.959633172,25163600
3280,12/3/1993,1.133928537,1.142857194,1.107142806,1.125,0.952076912,30116800
3281,12/6/1993,1.125,1.160714269,1.116071463,1.151785731,0.974745929,39244800
3282,12/7/1993,1.142857194,1.151785731,1.125,1.151785731,0.974745929,15962800
3283,12/8/1993,1.142857194,1.151785731,1.125,1.138392806,0.96341157,9898000
3284,12/9/1993,1.133928537,1.142857194,1.0625,1.071428537,0.906739891,45690400
3285,12/10/1993,1.080357194,1.089285731,0.991071403,1.008928537,0.853846967,124314400
3286,12/13/1993,1.008928537,1.053571463,0.991071403,1.053571463,0.891627729,61082000
3287,12/14/1993,1.044642806,1.0625,1.035714269,1.040178537,0.880293489,73416000
3288,12/15/1993,1.035714269,1.0625,1.035714269,1.0625,0.899184048,30970800
3289,12/16/1993,1.053571463,1.0625,1.035714269,1.049107194,0.887849867,31592400
3290,12/17/1993,1.053571463,1.0625,1.040178537,1.053571463,0.891627729,36288000
3291,12/20/1993,1.044642806,1.0625,1.008928537,1.017857194,0.861403346,47258400
3292,12/21/1993,1.017857194,1.026785731,0.973214269,0.982142866,0.831178665,62781600
3293,12/22/1993,0.973214269,1.017857194,0.964285731,1,0.846290708,45343200
3294,12/23/1993,0.973214269,0.973214269,0.946428597,0.973214269,0.823622167,56739200
3295,12/27/1993,0.991071403,1.026785731,0.973214269,1.017857194,0.861403346,39984000
3296,12/28/1993,1.026785731,1.053571463,1.017857194,1.040178537,0.880293489,39874800
3297,12/29/1993,1.044642806,1.044642806,1.017857194,1.017857194,0.861403346,26838000
3298,12/30/1993,1.017857194,1.080357194,1.017857194,1.0625,0.899184048,78638000
3299,12/31/1993,1.0625,1.080357194,1.044642806,1.044642806,0.884071708,40241600
3300,1/3/1994,1.053571463,1.071428537,1.035714269,1.066964269,0.90296191,45382400
3301,1/4/1994,1.080357194,1.125,1.071428537,1.125,0.952076912,71293600
3302,1/5/1994,1.133928537,1.209821463,1.133928537,1.205357194,1.020082593,153034000
3303,1/6/1994,1.205357194,1.214285731,1.160714269,1.169642806,0.989858091,91627200
3304,1/7/1994,1.142857194,1.1875,1.116071463,1.183035731,1.001192331,74698400
3305,1/10/1994,1.178571463,1.209821463,1.169642806,1.200892806,1.01630497,50397200
3306,1/11/1994,1.196428537,1.205357194,1.133928537,1.138392806,0.96341157,88849600
3307,1/12/1994,1.151785731,1.151785731,1.089285731,1.089285731,0.92185235,109779600
3308,1/13/1994,1.071428537,1.098214269,1.0625,1.09375,0.925630748,132899200
3309,1/14/1994,1.098214269,1.133928537,1.089285731,1.107142806,0.93696481,53628400
3310,1/17/1994,1.107142806,1.125,1.071428537,1.084821463,0.91807431,36428000
3311,1/18/1994,1.080357194,1.080357194,1.035714269,1.049107194,0.887849867,90700400
3312,1/19/1994,1.044642806,1.0625,1.026785731,1.044642806,0.884071708,70397600
3313,1/20/1994,1.053571463,1.098214269,1.053571463,1.066964269,0.90296191,67020800
3314,1/21/1994,1.1875,1.196428537,1.151785731,1.191964269,1.008748412,245033600
3315,1/24/1994,1.1875,1.258928537,1.1875,1.25,1.057863474,173037200
3316,1/25/1994,1.241071463,1.25,1.1875,1.209821463,1.023860693,110583200
3317,1/26/1994,1.205357194,1.214285731,1.1875,1.196428537,1.012526155,41451200
3318,1/27/1994,1.196428537,1.223214269,1.178571463,1.21875,1.031417251,33062400
3319,1/28/1994,1.223214269,1.241071463,1.205357194,1.214285731,1.027639031,34109600
3320,1/31/1994,1.196428537,1.205357194,1.169642806,1.169642806,0.989858091,59595200
3321,2/1/1994,1.178571463,1.196428537,1.151785731,1.1875,1.004970074,39180400
3322,2/2/1994,1.1875,1.1875,1.160714269,1.178571463,0.997414351,36612800
3323,2/3/1994,1.178571463,1.200892806,1.160714269,1.196428537,1.012526155,34498800
3324,2/4/1994,1.196428537,1.25,1.1875,1.196428537,1.012526155,88502400
3325,2/7/1994,1.196428537,1.325892806,1.196428537,1.303571463,1.107170463,181361600
3326,2/8/1994,1.285714269,1.303571463,1.258928537,1.276785731,1.084421039,71346800
3327,2/9/1994,1.276785731,1.303571463,1.258928537,1.294642806,1.099586964,46746000
3328,2/10/1994,1.294642806,1.339285731,1.285714269,1.303571463,1.107170463,75507600
3329,2/11/1994,1.294642806,1.339285731,1.294642806,1.321428537,1.122337461,41062000
3330,2/14/1994,1.321428537,1.357142806,1.3125,1.321428537,1.122337461,61387200
3331,2/15/1994,1.3125,1.339285731,1.294642806,1.325892806,1.12612915,32443600
3332,2/16/1994,1.339285731,1.339285731,1.3125,1.3125,1.114753723,30506000
3333,2/17/1994,1.330357194,1.352678537,1.294642806,1.321428537,1.122337461,36288000
3334,2/18/1994,1.303571463,1.321428537,1.294642806,1.294642806,1.099586964,37268000
3335,2/22/1994,1.294642806,1.339285731,1.276785731,1.330357194,1.129920602,53642400
3336,2/23/1994,1.330357194,1.366071463,1.321428537,1.330357194,1.129920602,65133600
3337,2/24/1994,1.321428537,1.330357194,1.294642806,1.308035731,1.110962391,49464800
3338,2/25/1994,1.321428537,1.330357194,1.267857194,1.285714269,1.092003465,59206000
3339,2/28/1994,1.294642806,1.321428537,1.285714269,1.303571463,1.107170463,30956800
3340,3/1/1994,1.3125,1.3125,1.276785731,1.294642806,1.099586964,52967600
3341,3/2/1994,1.258928537,1.294642806,1.241071463,1.272321463,1.080628395,73536400
3342,3/3/1994,1.276785731,1.294642806,1.267857194,1.276785731,1.084421039,47118400
3343,3/4/1994,1.285714269,1.339285731,1.276785731,1.3125,1.114753723,56711200
3344,3/7/1994,1.321428537,1.361607194,1.3125,1.352678537,1.148878813,77599200
3345,3/8/1994,1.357142806,1.357142806,1.3125,1.321428537,1.122337461,46513600
3346,3/9/1994,1.308035731,1.339285731,1.285714269,1.339285731,1.137504101,62134800
3347,3/10/1994,1.330357194,1.34375,1.3125,1.330357194,1.129920602,35940800
3348,3/11/1994,1.321428537,1.348214269,1.3125,1.330357194,1.129920602,40460000
3349,3/14/1994,1.375,1.375,1.348214269,1.361607194,1.156462431,110426400
3350,3/15/1994,1.366071463,1.366071463,1.330357194,1.34375,1.141295314,51136400
3351,3/16/1994,1.339285731,1.348214269,1.303571463,1.3125,1.114753723,36792000
3352,3/17/1994,1.3125,1.321428537,1.294642806,1.303571463,1.107170463,39057200
3353,3/18/1994,1.3125,1.3125,1.276785731,1.299107194,1.103378773,55918800
3354,3/21/1994,1.299107194,1.303571463,1.258928537,1.267857194,1.076837063,61628000
3355,3/22/1994,1.258928537,1.267857194,1.232142806,1.25,1.061670184,60706800
3356,3/23/1994,1.258928537,1.267857194,1.223214269,1.254464269,1.065461993,54171600
3357,3/24/1994,1.254464269,1.258928537,1.214285731,1.236607194,1.050295234,47023200
3358,3/25/1994,1.241071463,1.241071463,1.169642806,1.169642806,0.993420124,85909600
3359,3/28/1994,1.178571463,1.214285731,1.169642806,1.1875,1.008586526,70644000
3360,3/29/1994,1.1875,1.205357194,1.151785731,1.169642806,0.993420124,53379200
3361,3/30/1994,1.160714269,1.1875,1.133928537,1.160714269,0.985836387,42456400
3362,3/31/1994,1.160714269,1.196428537,1.125,1.1875,1.008586526,52264800
3363,4/4/1994,1.151785731,1.1875,1.133928537,1.1875,1.008586526,42075600
3364,4/5/1994,1.205357194,1.223214269,1.196428537,1.196428537,1.016170144,24474800
3365,4/6/1994,1.214285731,1.214285731,1.169642806,1.196428537,1.016170144,32272800
3366,4/7/1994,1.196428537,1.205357194,1.169642806,1.191964269,1.012378335,19342400
3367,4/8/1994,1.205357194,1.214285731,1.1875,1.196428537,1.016170144,44212000
3368,4/11/1994,1.196428537,1.196428537,1.160714269,1.196428537,1.016170144,26706400
3369,4/12/1994,1.191964269,1.191964269,1.133928537,1.142857194,0.970669985,34207600
3370,4/13/1994,1.151785731,1.160714269,1.116071463,1.133928537,0.963086665,58284800
3371,4/14/1994,1.089285731,1.133928537,1.071428537,1.125,0.955503285,55498800
3372,4/15/1994,1.116071463,1.125,1.071428537,1.080357194,0.917586863,47087600
3373,4/18/1994,1.089285731,1.089285731,1.044642806,1.058035731,0.898627877,57573600
3374,4/19/1994,1.0625,1.071428537,1.017857194,1.035714269,0.879669607,41563200
3375,4/20/1994,1.044642806,1.071428537,1,1.008928537,0.856919587,70462000
3376,4/21/1994,1.017857194,1.089285731,0.964285731,1.058035731,0.898627877,102634000
3377,4/22/1994,1.116071463,1.142857194,1.017857194,1.0625,0.902419806,174456800
3378,4/25/1994,1.0625,1.107142806,1.053571463,1.107142806,0.940336466,89810000
3379,4/26/1994,1.125,1.125,1.107142806,1.116071463,0.947920024,41056400
3380,4/28/1994,1.107142806,1.116071463,1.0625,1.080357194,0.917586863,25118800
3381,4/29/1994,1.071428537,1.089285731,1.0625,1.071428537,0.910002947,23696400
3382,5/2/1994,1.071428537,1.116071463,1.071428537,1.107142806,0.940336466,30805600
3383,5/3/1994,1.107142806,1.116071463,1.053571463,1.080357194,0.917586863,33224800
3384,5/4/1994,1.107142806,1.1875,1.089285731,1.178571463,1.001003623,91039200
